Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2017,1,11,06:00,UTC,,993,86,,,1.6,-0.5,,,,
2017,1,11,07:00,UTC,,992.5,85,,,1.9,-0.4,,,,
2017,1,11,08:00,UTC,,991.6,88,,,1.5,-0.2,,,,
2017,1,11,09:00,UTC,,991,90,,,1.6,0.2,,,,
2017,1,11,10:00,UTC,,990.1,89,,,1.8,0.2,,193,18.8,12.3
2017,1,11,11:00,UTC,,989.8,89,,,1.8,0.1,,195,17.1,11.8
2017,1,11,12:00,UTC,,989.2,87,,,1.8,-0.2,,194,16.7,11.2
2017,1,11,13:00,UTC,,988.4,83,,,2,-0.5,,189,15.9,9.8
2017,1,11,14:00,UTC,,987.7,84,,,1.4,-0.9,,178,16.1,10.6
2017,1,11,15:00,UTC,,986.9,81,,,1.1,-1.7,,178,18.5,11.3
2017,1,11,16:00,UTC,,986,81,,,1,-1.9,,179,17.6,11
2017,1,11,17:00,UTC,,985.4,78,,,1.1,-2.3,,184,23.3,12.1
2017,1,11,18:00,UTC,,984.6,72,,,1.2,-3.2,,173,18.4,10.6
2017,1,11,19:00,UTC,,983.9,69,,,1.6,-3.5,,180,18.6,11.3
2017,1,11,20:00,UTC,,983.3,67,,,1.6,-3.8,,170,19.6,11.4
2017,1,11,21:00,UTC,,983.2,72,,,0.2,-4.3,,158,15,9.3
2017,1,11,22:00,UTC,,982.7,72,,,-0.6,-4.9,,156,15.7,8.4
2017,1,11,23:00,UTC,,981.8,77,,,-1.2,-4.8,,148,12.2,8.6
2017,1,12,00:00,UTC,,980.8,72,,,-1,-5.3,,144,12.9,8.8
2017,1,12,01:00,UTC,,979.9,72,,,-1.2,-5.6,,144,16.2,9.7
2017,1,12,02:00,UTC,,979.1,78,,,-1.5,-4.8,,143,12.2,8.8
2017,1,12,03:00,UTC,,978.3,74,,,-0.8,-4.9,,150,14.7,9.9
2017,1,12,04:00,UTC,,977.5,72,,,-0.4,-4.8,,151,14.7,9
2017,1,12,05:00,UTC,,976.9,74,,,-0.4,-4.5,,150,13.7,9.1
2017,1,12,06:00,UTC,,976.2,75,,,-0.6,-4.5,,142,19.4,10.3
2017,1,12,07:00,UTC,,975.9,74,,,-0.3,-4.4,,148,16.6,10.5
2017,1,12,08:00,UTC,,975.8,79,,,-0.6,-3.7,,142,16.6,10.8
2017,1,12,09:00,UTC,,975.5,76,,,-0.2,-3.9,,141,16.4,11.4
2017,1,12,10:00,UTC,,975.2,77,,,-0.2,-3.7,,138,17.7,11.5
2017,1,12,11:00,UTC,,975.2,82,,,-0.4,-3.2,,143,14.8,10.1
2017,1,12,12:00,UTC,,975.4,87,,,-1,-2.8,,146,14.2,8.5
2017,1,12,13:00,UTC,,975.9,95,,,-1.3,-1.9,,149,13.7,8.3
2017,1,12,14:00,UTC,,976.4,96,,,-0.9,-1.4,,149,10.3,6.8
2017,1,12,15:00,UTC,,976.8,92,,,-0.3,-1.4,,163,15.5,10.4
2017,1,12,16:00,UTC,,977.7,91,,,-0.3,-1.6,,159,14.8,9.7
2017,1,12,17:00,UTC,,978.3,93,,,-0.4,-1.5,,164,12.2,7.8
2017,1,12,18:00,UTC,,978.6,89,,,-0.2,-1.7,,161,10.9,7.4
2017,1,12,19:00,UTC,,978.9,89,,,-0.3,-1.9,,159,10.3,7.2
2017,1,12,20:00,UTC,,979.3,88,,,-0.4,-2.2,,155,12.3,8
2017,1,12,21:00,UTC,,979.7,87,,,-0.7,-2.6,,149,10.3,7.1
2017,1,12,22:00,UTC,,979.7,87,,,-0.9,-2.8,,145,10.4,6.6
2017,1,12,23:00,UTC,,980,87,,,-1.1,-3.1,,147,9.9,6.5
2017,1,13,00:00,UTC,,980.3,88,,,-1.2,-3,,148,9,6
2017,1,13,01:00,UTC,,980.5,88,,,-1.3,-3,,143,6.7,4.8
2017,1,13,02:00,UTC,,980.8,88,,,-1.5,-3.3,,137,5.4,3.5
2017,1,13,03:00,UTC,,980.9,88,,,-1.5,-3.3,,142,7.2,4.5
2017,1,13,04:00,UTC,,980.9,88,,,-1.6,-3.3,,132,7.6,5.8
2017,1,13,05:00,UTC,,981,88,,,-1.5,-3.2,,134,7,4.6
2017,1,13,06:00,UTC,,981.3,88,,,-1.6,-3.3,,131,5.5,4.1
2017,1,13,07:00,UTC,,981.8,88,,,-1.5,-3.2,,136,5.8,4.4
2017,1,13,08:00,UTC,,982.1,89,,,-1.5,-3.1,,130,5.3,3.7
2017,1,13,09:00,UTC,,982.6,89,,,-1.4,-3,,137,4.5,3.1
2017,1,13,10:00,UTC,,982.8,90,,,-1.3,-2.7,,137,3.5,2.5
2017,1,13,11:00,UTC,,983,90,,,-1,-2.5,,152,2.6,1.7
2017,1,13,12:00,UTC,,983,91,,,-1,-2.3,,135,2.8,2
2017,1,13,13:00,UTC,,983.4,92,,,-0.9,-2.1,,124,2.1,0.9
2017,1,13,14:00,UTC,,983.8,93,,,-0.5,-1.5,,176,3.5,2.2
2017,1,13,15:00,UTC,,984.4,94,,,-0.5,-1.3,,207,3.5,2.7
2017,1,13,16:00,UTC,,984.9,95,,,-1.3,-2,,214,3.4,3
2017,1,13,17:00,UTC,,985.2,88,,,-2.3,-4,,238,5.3,3.8
2017,1,13,18:00,UTC,,985.8,88,,,-2.1,-3.8,,231,4.5,4.1
2017,1,13,19:00,UTC,,986.1,90,,,-1.9,-3.4,,231,4.4,3.4
2017,1,13,20:00,UTC,,986.3,88,,,-1.7,-3.4,,227,4.7,4.4
2017,1,13,21:00,UTC,,986.9,92,,,-1,-2.2,,240,4.4,3.7
2017,1,13,22:00,UTC,,987.3,90,,,-0.6,-2,,245,6.6,5.7
2017,1,13,23:00,UTC,,987.5,90,,,-0.5,-2,,211,6.3,5.4
2017,1,14,00:00,UTC,,987.9,90,,,-0.5,-2,,193,5.8,4.2
2017,1,14,01:00,UTC,,988.4,89,,,-0.3,-1.9,,199,3.9,2.5
2017,1,14,02:00,UTC,,988.5,88,,,-0.1,-1.8,,188,6,4.1
2017,1,14,03:00,UTC,,988.7,91,,,0.2,-1.1,,192,5.6,4
2017,1,14,04:00,UTC,,989,90,,,0.6,-0.9,,193,8,5.5
2017,1,14,05:00,UTC,,989.9,91,,,-0.8,-2,,332,3.8,3.1
2017,1,14,06:00,UTC,,990.7,94,,,-1.6,-2.4,,317,3.3,2.2
2017,1,14,07:00,UTC,,991.4,95,,,-2,-2.8,,332,4.1,3
2017,1,14,08:00,UTC,,992.1,94,,,-2.2,-3.1,,322,2.8,1.7
2017,1,14,09:00,UTC,,993,93,,,-6.3,-7.3,,266,2.1,1.6
2017,1,14,10:00,UTC,,993.9,94,,,-6.4,-7.2,,294,2,1.5
2017,1,14,11:00,UTC,,994.5,93,,,-6.3,-7.2,,318,3.2,2.4
2017,1,14,12:00,UTC,,995.2,91,,,-7.4,-8.6,,300,2.4,1.6
2017,1,14,13:00,UTC,,996.1,93,,,-5.5,-6.4,,242,1.8,1.5
2017,1,14,14:00,UTC,,996.7,94,,,-6.1,-6.9,,316,1.2,0.6
2017,1,14,15:00,UTC,,997.6,95,,,-6.3,-7,,296,1.4,1
2017,1,14,16:00,UTC,,998.4,96,,,-7.5,-8.1,,256,2.6,2.2
2017,1,14,17:00,UTC,,999.1,93,,,-7.3,-8.2,,241,2.1,1.6
2017,1,14,18:00,UTC,,999.6,90,,,-9.9,-11.2,,241,2.7,2
2017,1,14,19:00,UTC,,1000.2,91,,,-9.1,-10.2,,245,1.8,1.4
2017,1,14,20:00,UTC,,1000.9,90,,,-10,-11.3,,254,1.6,1.4
2017,1,14,21:00,UTC,,1001.3,91,,,-9.2,-10.4,,289,1.1,0.8
2017,1,14,22:00,UTC,,1002,89,,,-10.7,-12.1,,187,1.2,0.8
2017,1,14,23:00,UTC,,1002.6,90,,,-9.9,-11.2,,229,1.4,0.8
2017,1,15,00:00,UTC,,1002.9,90,,,-8.9,-10.2,,0,0.6,0
2017,1,15,01:00,UTC,,1003.3,91,,,-10,-11.3,,143,2.2,1.8
